"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
".Sugarscape 3 Wealth Distribution.tmp.nlogo"
"meta vs growth"
"02/27/2024 01:12:56:877 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","max-meta","min-meta","sugar-growback-rate","visualization","initial-population","[step]","mean [metabolism] of turtles","mean [vision] of turtles","(gini-index-reserve / count turtles) * 2","mean [age] of turtles"
"14547","7","1","1.5","no-visualization","500","300","2.162","4","0.4849884045089092","37.676"
"14549","9","1","1.5","no-visualization","500","300","2.442","4","0.5168335112555119","35.154"
"14548","8","1","1.5","no-visualization","500","300","2.366","4","0.5269524616398374","31.934"
"14551","1","1","1.6","no-visualization","500","300","1","4","0.30985124968536415","44.442"
"14550","10","1","1.5","no-visualization","500","300","2.51","4","0.4920113423300393","32.022"
"14552","2","1","1.6","no-visualization","500","300","1.512","4","0.36195397956104775","42.636"
"14553","3","1","1.6","no-visualization","500","300","1.838","4","0.4546484050150767","42.168"
"14554","4","1","1.6","no-visualization","500","300","1.948","4","0.4625498419755959","37.518"
"14556","6","1","1.6","no-visualization","500","300","2.148","4","0.4837609047120418","34.312"
"14555","5","1","1.6","no-visualization","500","300","1.976","4","0.4859135381526468","33.736"
"14557","7","1","1.6","no-visualization","500","300","2.204","4","0.4913329985417244","32.734"
"14558","8","1","1.6","no-visualization","500","300","2.252","4","0.4964782719279117","33.736"
"14559","9","1","1.6","no-visualization","500","300","2.256","4","0.4930323577482656","33.112"
"14560","10","1","1.6","no-visualization","500","300","2.372","4","0.5229139871308425","33.366"
"14562","2","1","1.7","no-visualization","500","300","1.466","4","0.3546396496289047","41.226"
"14561","1","1","1.7","no-visualization","500","300","1","4","0.32135624390139644","42.77"
"14563","3","1","1.7","no-visualization","500","300","1.796","4","0.43844214097111506","42.706"
"14564","4","1","1.7","no-visualization","500","300","1.962","4","0.479256220508986","36.588"
"14565","5","1","1.7","no-visualization","500","300","2.194","4","0.5049801874973","35.718"
"14566","6","1","1.7","no-visualization","500","300","2.24","4","0.5051163081743885","33.45"
"14567","7","1","1.7","no-visualization","500","300","2.276","4","0.5184050585746028","35.174"
"14568","8","1","1.7","no-visualization","500","300","2.338","4","0.5260377786835314","36.048"
"14569","9","1","1.7","no-visualization","500","300","2.33","4","0.5094142378854626","33.63"
"14571","1","1","1.8","no-visualization","500","300","1","4","0.34146318971684364","43.432"
"14570","10","1","1.7","no-visualization","500","300","2.472","4","0.5210172339431408","32.304"
"14572","2","1","1.8","no-visualization","500","300","1.532","4","0.3543310475947576","43.66"
"14573","3","1","1.8","no-visualization","500","300","1.866","4","0.4611182327648311","41.164"
"14574","4","1","1.8","no-visualization","500","300","1.918","4","0.4792119186593865","37.004"
"14576","6","1","1.8","no-visualization","500","300","2.18","4","0.4957906195984572","36.296"
"14575","5","1","1.8","no-visualization","500","300","2.074","4","0.4944242218823629","37.88"
"14577","7","1","1.8","no-visualization","500","300","2.22","4","0.5022805196645377","34.042"
"14578","8","1","1.8","no-visualization","500","300","2.28","4","0.5014742417300465","33.82"
"14580","10","1","1.8","no-visualization","500","300","2.442","4","0.5188481293343342","34.79"
"14579","9","1","1.8","no-visualization","500","300","2.532","4","0.5130791664791396","33.896"
"14581","1","1","1.9","no-visualization","500","300","1","4","0.30565084983290874","43.24"
"14582","2","1","1.9","no-visualization","500","300","1.464","4","0.335535349915318","41.45"
"14583","3","1","1.9","no-visualization","500","300","1.862","4","0.45400023611531276","42.364"
"14584","4","1","1.9","no-visualization","500","300","1.978","4","0.4779273676813625","36.122"
"14585","5","1","1.9","no-visualization","500","300","2.004","4","0.48125736562019805","36.97"
"14586","6","1","1.9","no-visualization","500","300","2.154","4","0.4978261660630171","34.624"
"14587","7","1","1.9","no-visualization","500","300","2.262","4","0.49859101087302854","34.74"
"14588","8","1","1.9","no-visualization","500","300","2.346","4","0.5084997219489239","33.804"
"14589","9","1","1.9","no-visualization","500","300","2.462","4","0.5148861667980258","31.52"
"14591","1","1","2","no-visualization","500","300","1","4","0.34413229606979","44.682"
"14590","10","1","1.9","no-visualization","500","300","2.398","4","0.5049329087814514","33.314"
"14594","4","1","2","no-visualization","500","300","2.046","4","0.4539003547111347","37.704"
"14593","3","1","2","no-visualization","500","300","1.88","4","0.44102504874756293","40.106"
"14592","2","1","2","no-visualization","500","300","1.474","4","0.3871241268750716","42.758"
"14595","5","1","2","no-visualization","500","300","2.066","4","0.4927675738854569","35.65"
"14596","6","1","2","no-visualization","500","300","2.17","4","0.479285622675388","34.806"
"14597","7","1","2","no-visualization","500","300","2.266","4","0.5061919638982899","33.508"
"14598","8","1","2","no-visualization","500","300","2.37","4","0.5164249648207921","33.658"
"14599","9","1","2","no-visualization","500","300","2.276","4","0.4928955055692804","35.05"
"14600","10","1","2","no-visualization","500","300","2.466","4","0.4961840777424784","31.304"
"14601","1","1","0.1","no-visualization","500","300","1","4","0.3880266727983446","14.564"
"14602","2","1","0.1","no-visualization","500","300","1.266","4","0.3872754680836509","12.528"
"14603","3","1","0.1","no-visualization","500","300","1.494","4","0.3875590990718102","11.486"
"14604","4","1","0.1","no-visualization","500","300","1.844","4","0.36856923584387086","9.722"
"14606","6","1","0.1","no-visualization","500","300","2.34","4","0.38875502904658843","8.5"
"14605","5","1","0.1","no-visualization","500","300","2.064","4","0.37793527339162225","9.486"
"14608","8","1","0.1","no-visualization","500","300","2.676","4","0.3708736364022238","8.016"
"14607","7","1","0.1","no-visualization","500","300","2.49","4","0.3881977323862889","8.124"
"14609","9","1","0.1","no-visualization","500","300","2.794","4","0.3809274968022249","7.628"
"14610","10","1","0.1","no-visualization","500","300","3.192","4","0.3913126592666176","7.55"
"14611","1","1","0.2","no-visualization","500","300","1","4","0.33929966117721166","37.19"
"14613","3","1","0.2","no-visualization","500","300","1.31","4","0.3448289033901005","30.602"
"14612","2","1","0.2","no-visualization","500","300","1.16","4","0.32732572411366967","31.7"
"14615","5","1","0.2","no-visualization","500","300","1.666","4","0.33828858375833626","25.982"
"14614","4","1","0.2","no-visualization","500","300","1.472","4","0.35653578764417787","26.918"
"14616","6","1","0.2","no-visualization","500","300","1.754","4","0.3410311046176317","24.838"
"14617","7","1","0.2","no-visualization","500","300","2.03","4","0.34686708527445836","23.558"
"14618","8","1","0.2","no-visualization","500","300","2.02","4","0.35051541476423265","24.472"
"14619","9","1","0.2","no-visualization","500","300","2.228","4","0.3339735723668954","22.864"
"14620","10","1","0.2","no-visualization","500","300","2.362","4","0.3457356161656377","24.776"
"14622","2","1","0.3","no-visualization","500","300","1.154","4","0.2713876248581474","33.894"
"14621","1","1","0.3","no-visualization","500","300","1","4","0.20018295716990245","42.16"
"14625","5","1","0.3","no-visualization","500","300","1.534","4","0.31162447971019736","29.796"
"14623","3","1","0.3","no-visualization","500","300","1.342","4","0.29060918808120345","30.95"
"14624","4","1","0.3","no-visualization","500","300","1.47","4","0.2898559952121171","29.89"
"14626","6","1","0.3","no-visualization","500","300","1.782","4","0.3051897704012432","29.652"
"14627","7","1","0.3","no-visualization","500","300","1.826","4","0.29725871310421764","26.032"
"14629","9","1","0.3","no-visualization","500","300","2.266","4","0.32505228048203905","27.046"
"14628","8","1","0.3","no-visualization","500","300","2.098","4","0.3105460219163501","27.64"
"14631","1","1","0.4","no-visualization","500","300","1","4","0.1962403534609722","43.042"
"14630","10","1","0.3","no-visualization","500","300","2.364","4","0.3035990263494193","27.168"
"14632","2","1","0.4","no-visualization","500","300","1.216","4","0.2990847041576462","34.998"
"14633","3","1","0.4","no-visualization","500","300","1.338","4","0.3078112260021973","32.842"
"14634","4","1","0.4","no-visualization","500","300","1.518","4","0.34430581748001127","30.528"
"14636","6","1","0.4","no-visualization","500","300","1.674","4","0.3515850549112968","29.17"
"14635","5","1","0.4","no-visualization","500","300","1.636","4","0.36179318603213845","29.052"
"14637","7","1","0.4","no-visualization","500","300","1.95","4","0.3862055511755309","27.11"
"14638","8","1","0.4","no-visualization","500","300","2.236","4","0.3669540979621599","24.648"
"14641","1","1","0.5","no-visualization","500","300","1","4","0.22353107582550977","43.584"
"14639","9","1","0.4","no-visualization","500","300","2.094","4","0.3683432912886332","28.178"
"14640","10","1","0.4","no-visualization","500","300","2.084","4","0.3730768749633514","25.922"
"14642","2","1","0.5","no-visualization","500","300","1.312","4","0.4029892895878533","35.78"
"14643","3","1","0.5","no-visualization","500","300","1.454","4","0.41670930068946094","32.934"
"14644","4","1","0.5","no-visualization","500","300","1.604","4","0.4266073893625657","31.65"
"14645","5","1","0.5","no-visualization","500","300","1.708","4","0.4404486433758444","31.004"
"14646","6","1","0.5","no-visualization","500","300","1.838","4","0.44040656112912463","29.986"
"14647","7","1","0.5","no-visualization","500","300","2.048","4","0.4437568391528802","27.022"
"14649","9","1","0.5","no-visualization","500","300","2.146","4","0.461249863823827","28.562"
"14648","8","1","0.5","no-visualization","500","300","2.104","4","0.4324415487714074","28.708"
"14651","1","1","0.6","no-visualization","500","300","1","4","0.2429234530419841","42.702"
"14650","10","1","0.5","no-visualization","500","300","2.188","4","0.4641470391763916","29.212"
"14653","3","1","0.6","no-visualization","500","300","1.596","4","0.47020304927851864","37.164"
"14652","2","1","0.6","no-visualization","500","300","1.494","4","0.4707689584968931","42.122"
"14654","4","1","0.6","no-visualization","500","300","1.634","4","0.47798395236031715","34.682"
"14655","5","1","0.6","no-visualization","500","300","1.73","4","0.472816370034019","33.962"
"14656","6","1","0.6","no-visualization","500","300","2.006","4","0.48836832335329344","31.12"
"14657","7","1","0.6","no-visualization","500","300","1.928","4","0.4791440936480985","32.394"
"14658","8","1","0.6","no-visualization","500","300","2.08","4","0.4991423709258722","32.75"
"14660","10","1","0.6","no-visualization","500","300","2.102","4","0.4845066319279964","31.656"
"14659","9","1","0.6","no-visualization","500","300","2.484","4","0.4972468109523738","29.934"
"14661","1","1","0.7","no-visualization","500","300","1","4","0.24191377379619233","44.154"
"14662","2","1","0.7","no-visualization","500","300","1.492","4","0.43604188669009725","41.886"
"14663","3","1","0.7","no-visualization","500","300","1.592","4","0.4416711931875444","38.138"
"14664","4","1","0.7","no-visualization","500","300","1.77","4","0.4596779860360457","34.638"
"14666","6","1","0.7","no-visualization","500","300","1.864","4","0.4614911066005644","32.696"
"14665","5","1","0.7","no-visualization","500","300","1.806","4","0.4669672766145581","33.452"
"14667","7","1","0.7","no-visualization","500","300","2.018","4","0.46734042797975184","31.28"
"14669","9","1","0.7","no-visualization","500","300","2.21","4","0.4873738409942785","33.404"
"14668","8","1","0.7","no-visualization","500","300","1.992","4","0.47024146149734286","35.304"
"14670","10","1","0.7","no-visualization","500","300","2.36","4","0.4757717343725728","30.734"
"14671","1","1","0.8","no-visualization","500","300","1","4","0.2343465223650901","45.026"
"14673","3","1","0.8","no-visualization","500","300","1.646","4","0.4321046980479061","36.536"
"14672","2","1","0.8","no-visualization","500","300","1.498","4","0.38587895396635685","42.572"
"14674","4","1","0.8","no-visualization","500","300","1.792","4","0.44907486854962586","35.896"
"14675","5","1","0.8","no-visualization","500","300","1.874","4","0.44855433945532214","33.414"
"14678","8","1","0.8","no-visualization","500","300","2.238","4","0.45606056093323355","31.774"
"14676","6","1","0.8","no-visualization","500","300","1.868","4","0.44918844345595316","34.824"
"14677","7","1","0.8","no-visualization","500","300","1.986","4","0.44952734278516016","33.258"
"14679","9","1","0.8","no-visualization","500","300","2.206","4","0.46192117060393906","31.038"
"14680","10","1","0.8","no-visualization","500","300","2.222","4","0.44798530329955366","33.026"
"14681","1","1","0.9","no-visualization","500","300","1","4","0.2554795581513462","44.728"
"14683","3","1","0.9","no-visualization","500","300","1.658","4","0.42140959459135474","37.16"
"14682","2","1","0.9","no-visualization","500","300","1.498","4","0.368850588757124","44.028"
"14684","4","1","0.9","no-visualization","500","300","1.81","4","0.4604060815537177","34.238"
"14685","5","1","0.9","no-visualization","500","300","1.798","4","0.4243319257429685","35.19"
"14686","6","1","0.9","no-visualization","500","300","1.976","4","0.4561381428831311","33.222"
"14687","7","1","0.9","no-visualization","500","300","2.088","4","0.46198362632415063","33.744"
"14688","8","1","0.9","no-visualization","500","300","2.114","4","0.4492319851231981","32.026"
"14689","9","1","0.9","no-visualization","500","300","2.162","4","0.44473839673810595","31.32"
"14690","10","1","0.9","no-visualization","500","300","2.404","4","0.4737749595308803","31.848"
"14692","2","1","1","no-visualization","500","300","1.478","4","0.3818792546363917","40.338"
"14691","1","1","1","no-visualization","500","300","1","4","0.31228794058562115","42.64"
