"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
".Sugarscape 3 Wealth Distribution.tmp.nlogo"
"meta vs growth"
"02/26/2024 11:18:31:264 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","max-meta","min-meta","sugar-growback-rate","visualization","initial-population","[step]","count turtles","mean [metabolism] of turtles","mean [vision] of turtles","(gini-index-reserve / count turtles) * 2","max-meta >= min-meta"
"7583","3","1","1.9","no-visualization","500","300","500","1.852","3.742","0.4489480789708357","true"
"7584","4","1","1.9","no-visualization","500","300","500","1.956","3.738","0.4751230013787769","true"
"7585","5","1","1.9","no-visualization","500","300","500","2.128","3.776","0.49348122243433584","true"
"7587","7","1","1.9","no-visualization","500","300","500","2.174","3.76","0.49083107884612037","true"
"7586","6","1","1.9","no-visualization","500","300","500","2.14","3.778","0.5104653679368962","true"
"7588","8","1","1.9","no-visualization","500","300","500","2.292","3.714","0.4992368578150782","true"
"7589","9","1","1.9","no-visualization","500","300","500","2.432","3.812","0.5065207781313664","true"
"7591","1","1","2","no-visualization","500","300","500","1","3.568","0.38401798417580385","true"
"7590","10","1","1.9","no-visualization","500","300","500","2.574","3.588","0.5183389200064316","true"
"7592","2","1","2","no-visualization","500","300","500","1.472","3.718","0.40598054383497434","true"
"7594","4","1","2","no-visualization","500","300","500","1.888","3.754","0.47569170814523304","true"
"7593","3","1","2","no-visualization","500","300","500","1.864","3.818","0.44004386193543565","true"
"7595","5","1","2","no-visualization","500","300","500","2.058","3.844","0.48982691646613924","true"
"7596","6","1","2","no-visualization","500","300","500","2.21","3.594","0.4966488841468837","true"
"7597","7","1","2","no-visualization","500","300","500","2.296","3.686","0.5188022007756836","true"
"7598","8","1","2","no-visualization","500","300","500","2.288","3.882","0.509145346099513","true"
"7599","9","1","2","no-visualization","500","300","500","2.272","3.726","0.5013592608147842","true"
"7601","1","1","0.1","no-visualization","500","300","500","1","3.774","0.37334257478871324","true"
"7600","10","1","2","no-visualization","500","300","500","2.378","3.72","0.5124748082790466","true"
"7602","2","1","0.1","no-visualization","500","300","500","1.286","3.7","0.3823206977219557","true"
"7603","3","1","0.1","no-visualization","500","300","500","1.534","3.582","0.38328750467639344","true"
"7604","4","1","0.1","no-visualization","500","300","500","1.744","3.742","0.3980440090720449","true"
"7605","5","1","0.1","no-visualization","500","300","500","1.926","3.576","0.38906775531141824","true"
"7606","6","1","0.1","no-visualization","500","300","500","2.168","3.542","0.37859718757588456","true"
"7607","7","1","0.1","no-visualization","500","300","500","2.31","3.594","0.3584053046863616","true"
"7608","8","1","0.1","no-visualization","500","300","500","2.756","3.642","0.3980345095332586","true"
"7611","1","1","0.2","no-visualization","500","300","500","1","3.776","0.3176761985184047","true"
"7609","9","1","0.1","no-visualization","500","300","500","2.958","3.496","0.3796016248486966","true"
"7610","10","1","0.1","no-visualization","500","300","500","3.24","3.532","0.3742565957896966","true"
"7612","2","1","0.2","no-visualization","500","300","500","1.164","3.724","0.33743598281001946","true"
"7613","3","1","0.2","no-visualization","500","300","500","1.342","3.542","0.3569043576683642","true"
"7614","4","1","0.2","no-visualization","500","300","500","1.498","3.79","0.35616513907707037","true"
"7615","5","1","0.2","no-visualization","500","300","500","1.588","3.654","0.3361040334675194","true"
"7616","6","1","0.2","no-visualization","500","300","500","1.84","3.64","0.345770541401274","true"
"7621","1","1","0.3","no-visualization","500","300","500","1","3.582","0.2246994907906944","true"
"7617","7","1","0.2","no-visualization","500","300","500","1.936","3.638","0.349807669846214","true"
"7618","8","1","0.2","no-visualization","500","300","500","2.018","3.676","0.35401944894651494","true"
"7620","10","1","0.2","no-visualization","500","300","500","2.442","3.682","0.3341849217638686","true"
"7619","9","1","0.2","no-visualization","500","300","500","2.138","3.71","0.3486251611435507","true"
"7622","2","1","0.3","no-visualization","500","300","500","1.18","3.628","0.29744869724610473","true"
"7623","3","1","0.3","no-visualization","500","300","500","1.34","3.622","0.30983896290627416","true"
"7624","4","1","0.3","no-visualization","500","300","500","1.464","3.502","0.3100191265840678","true"
"7626","6","1","0.3","no-visualization","500","300","500","1.632","3.696","0.3190879876189175","true"
"7625","5","1","0.3","no-visualization","500","300","500","1.526","3.54","0.3019565861334815","true"
"7627","7","1","0.3","no-visualization","500","300","500","2.012","3.638","0.32620839941556257","true"
"7628","8","1","0.3","no-visualization","500","300","500","1.914","3.598","0.3422968874700715","true"
"7629","9","1","0.3","no-visualization","500","300","500","2.34","3.58","0.33059965394864793","true"
"7630","10","1","0.3","no-visualization","500","300","500","2.11","3.534","0.3173027920972218","true"
"7631","1","1","0.4","no-visualization","500","300","500","1","3.716","0.2142676967395577","true"
"7632","2","1","0.4","no-visualization","500","300","500","1.234","3.61","0.3415142240663902","true"
"7633","3","1","0.4","no-visualization","500","300","500","1.362","3.588","0.34068415867254304","true"
"7634","4","1","0.4","no-visualization","500","300","500","1.586","3.842","0.3741697136175504","true"
"7638","8","1","0.4","no-visualization","500","300","500","2.024","3.612","0.3896524275890804","true"
"7636","6","1","0.4","no-visualization","500","300","500","1.794","3.724","0.3837339100996799","true"
"7635","5","1","0.4","no-visualization","500","300","500","1.678","3.658","0.3641700752770021","true"
"7637","7","1","0.4","no-visualization","500","300","500","1.79","3.66","0.37523816045556135","true"
"7639","9","1","0.4","no-visualization","500","300","500","2.058","3.588","0.38634900861992005","true"
"7640","10","1","0.4","no-visualization","500","300","500","2.106","3.506","0.3834778739998908","true"
"7642","2","1","0.5","no-visualization","500","300","500","1.316","3.768","0.4128654023442646","true"
"7641","1","1","0.5","no-visualization","500","300","500","1","3.708","0.25619994739484914","true"
"7643","3","1","0.5","no-visualization","500","300","500","1.514","3.638","0.43836439154918366","true"
"7644","4","1","0.5","no-visualization","500","300","500","1.592","3.71","0.4449120907075626","true"
"7646","6","1","0.5","no-visualization","500","300","500","1.906","3.72","0.4709928478043528","true"
"7645","5","1","0.5","no-visualization","500","300","500","1.658","3.602","0.4427897069335238","true"
"7647","7","1","0.5","no-visualization","500","300","500","1.86","3.71","0.4584538146519034","true"
"7648","8","1","0.5","no-visualization","500","300","500","2.098","3.736","0.45574530305505606","true"
"7650","10","1","0.5","no-visualization","500","300","500","2.28","3.682","0.45339727694531057","true"
"7649","9","1","0.5","no-visualization","500","300","500","2.118","3.662","0.4654210547295412","true"
"7651","1","1","0.6","no-visualization","500","300","500","1","3.524","0.2612976529326678","true"
"7652","2","1","0.6","no-visualization","500","300","500","1.448","3.632","0.43833349878393796","true"
"7653","3","1","0.6","no-visualization","500","300","500","1.58","3.77","0.46653551676693517","true"
"7654","4","1","0.6","no-visualization","500","300","500","1.666","3.738","0.4569204988090234","true"
"7655","5","1","0.6","no-visualization","500","300","500","1.816","3.778","0.47536089626933536","true"
"7656","6","1","0.6","no-visualization","500","300","500","1.838","3.748","0.45467878373177056","true"
"7658","8","1","0.6","no-visualization","500","300","500","1.974","3.758","0.4608525131449342","true"
"7657","7","1","0.6","no-visualization","500","300","500","1.916","3.776","0.4653313658987802","true"
"7659","9","1","0.6","no-visualization","500","300","500","2.08","3.656","0.47209021123998407","true"
"7660","10","1","0.6","no-visualization","500","300","500","2.458","3.682","0.4798499218171342","true"
"7661","1","1","0.7","no-visualization","500","300","500","1","3.538","0.24838935955019542","true"
"7664","4","1","0.7","no-visualization","500","300","500","1.75","3.764","0.4410817781404066","true"
"7662","2","1","0.7","no-visualization","500","300","500","1.476","3.704","0.43347394838717074","true"
"7663","3","1","0.7","no-visualization","500","300","500","1.578","3.608","0.45602488785259915","true"
"7665","5","1","0.7","no-visualization","500","300","500","1.834","3.534","0.45967184097773395","true"
"7667","7","1","0.7","no-visualization","500","300","500","2.054","3.662","0.4893574993433148","true"
"7666","6","1","0.7","no-visualization","500","300","500","1.944","3.724","0.4616089106294961","true"
"7668","8","1","0.7","no-visualization","500","300","500","2.182","3.658","0.4753135852762524","true"
"7670","10","1","0.7","no-visualization","500","300","500","2.346","3.6","0.4791800700032068","true"
"7669","9","1","0.7","no-visualization","500","300","500","2.17","3.602","0.459911213026526","true"
"7672","2","1","0.8","no-visualization","500","300","500","1.476","3.558","0.3909832558050683","true"
"7671","1","1","0.8","no-visualization","500","300","500","1","3.56","0.2770673486449302","true"
"7673","3","1","0.8","no-visualization","500","300","500","1.588","3.448","0.42878746836155057","true"
"7674","4","1","0.8","no-visualization","500","300","500","1.802","3.668","0.4533532547399412","true"
"7675","5","1","0.8","no-visualization","500","300","500","1.802","3.702","0.4585732137363033","true"
"7676","6","1","0.8","no-visualization","500","300","500","1.97","3.744","0.4618549137490179","true"
"7677","7","1","0.8","no-visualization","500","300","500","2.084","3.658","0.4706019214959695","true"
"7678","8","1","0.8","no-visualization","500","300","500","2.202","3.606","0.47393440349975513","true"
"7679","9","1","0.8","no-visualization","500","300","500","2.112","3.638","0.4538066472385764","true"
"7681","1","1","0.9","no-visualization","500","300","500","1","3.592","0.28450991235797346","true"
"7680","10","1","0.8","no-visualization","500","300","500","2.238","3.66","0.46054680370779494","true"
"7682","2","1","0.9","no-visualization","500","300","500","1.462","3.518","0.3830397665115854","true"
"7683","3","1","0.9","no-visualization","500","300","500","1.666","3.6","0.4328527911716459","true"
"7684","4","1","0.9","no-visualization","500","300","500","1.794","3.7","0.455771386989374","true"
"7685","5","1","0.9","no-visualization","500","300","500","1.876","3.61","0.4570609828884327","true"
"7686","6","1","0.9","no-visualization","500","300","500","2.04","3.65","0.47795277622879","true"
"7687","7","1","0.9","no-visualization","500","300","500","2.006","3.626","0.4601721422247075","true"
"7688","8","1","0.9","no-visualization","500","300","500","2.222","3.656","0.47670769632255416","true"
"7689","9","1","0.9","no-visualization","500","300","500","2.316","3.666","0.4724608535828519","true"
"7691","1","1","1","no-visualization","500","300","500","1","3.664","0.32197494250090797","true"
"7690","10","1","0.9","no-visualization","500","300","500","2.272","3.728","0.4604183772679086","true"
"7692","2","1","1","no-visualization","500","300","500","1.456","3.696","0.38551894398262293","true"
"7693","3","1","1","no-visualization","500","300","500","1.662","3.696","0.4211611969111968","true"
"7694","4","1","1","no-visualization","500","300","500","1.816","3.542","0.45292796820665643","true"
"7695","5","1","1","no-visualization","500","300","500","1.954","3.696","0.455273591731266","true"
"7696","6","1","1","no-visualization","500","300","500","2.02","3.82","0.45821411192214107","true"
"7697","7","1","1","no-visualization","500","300","500","2.086","3.69","0.4778525043531706","true"
"7699","9","1","1","no-visualization","500","300","500","2.27","3.584","0.4730951533775406","true"
"7698","8","1","1","no-visualization","500","300","500","2.11","3.726","0.48576989637859164","true"
"7701","1","1","1.1","no-visualization","500","300","500","1","3.59","0.3005141719249468","true"
"7700","10","1","1","no-visualization","500","300","500","2.362","3.544","0.48832528143915804","true"
"7702","2","1","1.1","no-visualization","500","300","500","1.494","3.682","0.3841471920310938","true"
"7703","3","1","1.1","no-visualization","500","300","500","1.616","3.694","0.4288088088988873","true"
"7704","4","1","1.1","no-visualization","500","300","500","1.736","3.654","0.4572725696646794","true"
"7706","6","1","1.1","no-visualization","500","300","500","1.912","3.772","0.44338240461281975","true"
"7705","5","1","1.1","no-visualization","500","300","500","1.878","3.582","0.4473670513906738","true"
"7707","7","1","1.1","no-visualization","500","300","500","2.168","3.596","0.473886395802217","true"
"7708","8","1","1.1","no-visualization","500","300","500","2.076","3.82","0.4640753545047721","true"
"7709","9","1","1.1","no-visualization","500","300","500","2.19","3.604","0.46359525883455477","true"
"7712","2","1","1.2","no-visualization","500","300","500","1.47","3.632","0.3755259448037814","true"
"7711","1","1","1.2","no-visualization","500","300","500","1","3.638","0.31822790512164834","true"
