"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
".Sugarscape 3 Wealth Distribution.tmp.nlogo"
"meta vs growth"
"02/25/2024 22:08:12:429 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","max-meta","min-meta","sugar-growback-rate","visualization","initial-population","[step]","count turtles","mean [metabolism] of turtles","mean [vision] of turtles","(gini-index-reserve / count turtles) * 2","max-meta >= min-meta"
"6030","10","1","0.75","no-visualization","500","300","500","2.392","3.694","0.4821296337973828","true"
"6029","9","1","0.75","no-visualization","500","300","500","2.246","3.664","0.48174278159703837","true"
"6031","1","1","1","no-visualization","500","300","500","1","3.518","0.3287716600140877","true"
"6032","2","1","1","no-visualization","500","300","500","1.48","3.604","0.3788780406669718","true"
"6033","3","1","1","no-visualization","500","300","500","1.66","3.714","0.446924677804296","true"
"6034","4","1","1","no-visualization","500","300","500","1.848","3.696","0.46171688900075514","true"
"6035","5","1","1","no-visualization","500","300","500","1.834","3.604","0.43701349791760746","true"
"6038","8","1","1","no-visualization","500","300","500","2.176","3.674","0.47842127773322624","true"
"6037","7","1","1","no-visualization","500","300","500","2.048","3.652","0.47904798018099987","true"
"6036","6","1","1","no-visualization","500","300","500","1.906","3.808","0.4554978673904615","true"
"6039","9","1","1","no-visualization","500","300","500","2.184","3.642","0.46044063228815696","true"
"6040","10","1","1","no-visualization","500","300","500","2.224","3.648","0.4876403084832906","true"
"6041","1","1","1.25","no-visualization","500","300","500","1","3.492","0.33853441389123634","true"
"6042","2","1","1.25","no-visualization","500","300","500","1.444","3.694","0.3774683855125845","true"
"6043","3","1","1.25","no-visualization","500","300","500","1.682","3.812","0.446387201511976","true"
"6044","4","1","1.25","no-visualization","500","300","500","1.738","3.67","0.4508874146781742","true"
"6045","5","1","1.25","no-visualization","500","300","500","1.866","3.656","0.4700548403359274","true"
"6047","7","1","1.25","no-visualization","500","300","500","1.992","3.668","0.4743421814787328","true"
"6048","8","1","1.25","no-visualization","500","300","500","2.298","3.684","0.4736303821713755","true"
"6046","6","1","1.25","no-visualization","500","300","500","1.96","3.786","0.4782847442166871","true"
"6049","9","1","1.25","no-visualization","500","300","500","2.164","3.682","0.48442366948567905","true"
"6052","2","1","1.5","no-visualization","500","300","500","1.468","3.638","0.36622882509618243","true"
"6051","1","1","1.5","no-visualization","500","300","500","1","3.538","0.33553358320839566","true"
"6050","10","1","1.25","no-visualization","500","300","500","2.338","3.732","0.4790403981942356","true"
"6053","3","1","1.5","no-visualization","500","300","500","1.866","3.702","0.47737980569625554","true"
"6054","4","1","1.5","no-visualization","500","300","500","1.956","3.75","0.48033927870568277","true"
"6055","5","1","1.5","no-visualization","500","300","500","2.032","3.852","0.4890770574491778","true"
"6057","7","1","1.5","no-visualization","500","300","500","2.22","3.856","0.5040065997198682","true"
"6056","6","1","1.5","no-visualization","500","300","500","2.14","3.802","0.4964695336329134","true"
"6058","8","1","1.5","no-visualization","500","300","500","2.244","3.822","0.5098114357242394","true"
"6059","9","1","1.5","no-visualization","500","300","500","2.426","3.788","0.5237925122787507","true"
"6062","2","1","1.75","no-visualization","500","300","500","1.478","3.62","0.3812972565523957","true"
"6060","10","1","1.5","no-visualization","500","300","500","2.574","3.73","0.5339560781265185","true"
"6063","3","1","1.75","no-visualization","500","300","500","1.866","3.638","0.46357570123036784","true"
"6061","1","1","1.75","no-visualization","500","300","500","1","3.632","0.3475883767116124","true"
"6064","4","1","1.75","no-visualization","500","300","500","2.006","3.868","0.4940994354357062","true"
"6066","6","1","1.75","no-visualization","500","300","500","2.154","3.894","0.5049594785815362","true"
"6065","5","1","1.75","no-visualization","500","300","500","2.064","3.712","0.49231674342279386","true"
"6067","7","1","1.75","no-visualization","500","300","500","2.122","3.764","0.49710377944991113","true"
"6068","8","1","1.75","no-visualization","500","300","500","2.308","3.79","0.5046608718441511","true"
"6069","9","1","1.75","no-visualization","500","300","500","2.508","3.614","0.5165530346600311","true"
"6071","1","1","2","no-visualization","500","300","500","1","3.574","0.39881223749522754","true"
"6070","10","1","1.75","no-visualization","500","300","500","2.356","3.82","0.5001504158788103","true"
"6072","2","1","2","no-visualization","500","300","500","1.47","3.522","0.4142901960784316","true"
"6073","3","1","2","no-visualization","500","300","500","1.802","3.756","0.44447037119031774","true"
"6075","5","1","2","no-visualization","500","300","500","1.978","3.87","0.4748038277511958","true"
"6074","4","1","2","no-visualization","500","300","500","1.958","3.74","0.47950403257380014","true"
"6076","6","1","2","no-visualization","500","300","500","2.202","3.792","0.49326284849024654","true"
"6077","7","1","2","no-visualization","500","300","500","2.25","3.76","0.5068784089955526","true"
"6079","9","1","2","no-visualization","500","300","500","2.496","3.832","0.5252678447838324","true"
"6078","8","1","2","no-visualization","500","300","500","2.34","3.732","0.5086985663749765","true"
"6080","10","1","2","no-visualization","500","300","500","2.482","3.71","0.523890308561495","true"
"6081","1","1","0.25","no-visualization","500","300","500","1","3.708","0.2421783829361982","true"
"6082","2","1","0.25","no-visualization","500","300","500","1.21","3.564","0.3051822790084026","true"
"6084","4","1","0.25","no-visualization","500","300","500","1.482","3.666","0.30745880129393394","true"
"6086","6","1","0.25","no-visualization","500","300","500","1.698","3.492","0.30381954360912755","true"
"6085","5","1","0.25","no-visualization","500","300","500","1.652","3.58","0.3054858217592595","true"
"6083","3","1","0.25","no-visualization","500","300","500","1.312","3.622","0.297799468505351","true"
"6087","7","1","0.25","no-visualization","500","300","500","1.878","3.612","0.2938927377480616","true"
"6088","8","1","0.25","no-visualization","500","300","500","1.98","3.658","0.3077593207035574","true"
"6089","9","1","0.25","no-visualization","500","300","500","2.068","3.582","0.3043822107637772","true"
"6090","10","1","0.25","no-visualization","500","300","500","2.206","3.64","0.32603980695125134","true"
"6091","1","1","0.5","no-visualization","500","300","500","1","3.442","0.25201048645499563","true"
"6092","2","1","0.5","no-visualization","500","300","500","1.358","3.702","0.4236344055345555","true"
"6093","3","1","0.5","no-visualization","500","300","500","1.432","3.848","0.41892012598648115","true"
"6095","5","1","0.5","no-visualization","500","300","500","1.738","3.8","0.4616047004430744","true"
"6094","4","1","0.5","no-visualization","500","300","500","1.544","3.71","0.4198199812558576","true"
"6096","6","1","0.5","no-visualization","500","300","500","1.826","3.716","0.4611084554678691","true"
"6097","7","1","0.5","no-visualization","500","300","500","1.99","3.52","0.4773554865336337","true"
"6098","8","1","0.5","no-visualization","500","300","500","1.996","3.746","0.4716914439348409","true"
"6101","1","1","0.75","no-visualization","500","300","500","1","3.65","0.26717266877103657","true"
"6099","9","1","0.5","no-visualization","500","300","500","2.362","3.666","0.4761403967023102","true"
"6100","10","1","0.5","no-visualization","500","300","500","2.366","3.574","0.45820844206950845","true"
"6102","2","1","0.75","no-visualization","500","300","500","1.494","3.656","0.40950633089081706","true"
"6103","3","1","0.75","no-visualization","500","300","500","1.644","3.636","0.43660638529824014","true"
"6104","4","1","0.75","no-visualization","500","300","500","1.698","3.728","0.4456253790949764","true"
"6105","5","1","0.75","no-visualization","500","300","500","1.806","3.474","0.4526839602248165","true"
"6106","6","1","0.75","no-visualization","500","300","500","1.972","3.566","0.46949291711739527","true"
"6107","7","1","0.75","no-visualization","500","300","500","1.972","3.65","0.4597057298254491","true"
"6108","8","1","0.75","no-visualization","500","300","500","2.254","3.692","0.48067546607259515","true"
"6109","9","1","0.75","no-visualization","500","300","500","2.208","3.67","0.4715567847939201","true"
"6110","10","1","0.75","no-visualization","500","300","500","2.34","3.782","0.4521905343292157","true"
"6112","2","1","1","no-visualization","500","300","500","1.476","3.54","0.38218963942412243","true"
"6111","1","1","1","no-visualization","500","300","500","1","3.482","0.3215702862578404","true"
"6113","3","1","1","no-visualization","500","300","500","1.65","3.652","0.43783764843293743","true"
"6114","4","1","1","no-visualization","500","300","500","1.834","3.584","0.47207969956186135","true"
"6115","5","1","1","no-visualization","500","300","500","1.922","3.752","0.4676782006920416","true"
"6116","6","1","1","no-visualization","500","300","500","1.972","3.65","0.45843008507750965","true"
"6117","7","1","1","no-visualization","500","300","500","2.154","3.642","0.4846036733279431","true"
"6118","8","1","1","no-visualization","500","300","500","2.276","3.676","0.47271124620060756","true"
"6119","9","1","1","no-visualization","500","300","500","2.37","3.708","0.48226355570160995","true"
"6120","10","1","1","no-visualization","500","300","500","2.38","3.614","0.4930055271665451","true"
"6121","1","1","1.25","no-visualization","500","300","500","1","3.558","0.3254427704132786","true"
"6122","2","1","1.25","no-visualization","500","300","500","1.462","3.834","0.3726466469875868","true"
"6123","3","1","1.25","no-visualization","500","300","500","1.688","3.658","0.44405611419731394","true"
"6124","4","1","1.25","no-visualization","500","300","500","1.788","3.728","0.4518670147828505","true"
"6125","5","1","1.25","no-visualization","500","300","500","1.846","3.69","0.47493929607788077","true"
"6126","6","1","1.25","no-visualization","500","300","500","2.044","3.748","0.47549439921807674","true"
"6127","7","1","1.25","no-visualization","500","300","500","2.104","3.744","0.4699545907994596","true"
"6129","9","1","1.25","no-visualization","500","300","500","2.206","3.71","0.4890758259204193","true"
"6130","10","1","1.25","no-visualization","500","300","500","2.426","3.586","0.48863602500483355","true"
"6128","8","1","1.25","no-visualization","500","300","500","2.19","3.788","0.48133685154889455","true"
"6131","1","1","1.5","no-visualization","500","300","500","1","3.546","0.3305535966814367","true"
"6132","2","1","1.5","no-visualization","500","300","500","1.468","3.582","0.37350465458108756","true"
"6133","3","1","1.5","no-visualization","500","300","500","1.826","3.816","0.47005629340806643","true"
"6134","4","1","1.5","no-visualization","500","300","500","1.944","3.606","0.4838851306311149","true"
"6135","5","1","1.5","no-visualization","500","300","500","2.056","3.746","0.49413168337755636","true"
"6136","6","1","1.5","no-visualization","500","300","500","2.178","3.754","0.500925133449962","true"
"6137","7","1","1.5","no-visualization","500","300","500","2.23","3.588","0.491318021742459","true"
"6139","9","1","1.5","no-visualization","500","300","500","2.384","3.838","0.5094620373530995","true"
"6141","1","1","1.75","no-visualization","500","300","500","1","3.55","0.35362848906523003","true"
"6140","10","1","1.5","no-visualization","500","300","500","2.432","3.754","0.5081567097532318","true"
"6138","8","1","1.5","no-visualization","500","300","500","2.336","3.62","0.5231577928363985","true"
"6142","2","1","1.75","no-visualization","500","300","500","1.478","3.626","0.3809261251019081","true"
"6143","3","1","1.75","no-visualization","500","300","500","1.834","3.694","0.4659315380295013","true"
"6144","4","1","1.75","no-visualization","500","300","500","1.968","3.826","0.46997409411021995","true"
"6145","5","1","1.75","no-visualization","500","300","500","2.084","3.712","0.49851821484051073","true"
"6147","7","1","1.75","no-visualization","500","300","500","2.286","3.682","0.4912849286340974","true"
"6146","6","1","1.75","no-visualization","500","300","500","2.118","3.724","0.49080003544488887","true"
"6148","8","1","1.75","no-visualization","500","300","500","2.32","3.72","0.5054130719856441","true"
"6150","10","1","1.75","no-visualization","500","300","500","2.518","3.706","0.5098584629031863","true"
"6149","9","1","1.75","no-visualization","500","300","500","2.426","3.606","0.5091162169953344","true"
"6151","1","1","2","no-visualization","500","300","500","1","3.68","0.36568650522187274","true"
"6152","2","1","2","no-visualization","500","300","500","1.496","3.578","0.4357803552011599","true"
"6153","3","1","2","no-visualization","500","300","500","1.88","3.74","0.44510243607202254","true"
"6154","4","1","2","no-visualization","500","300","500","1.922","3.614","0.466398529237338","true"
